ID,Ours,PDDL
1087,to pour sugar_box 9 into mug 6 \n,(:goal (and (poured sugar_box 9 mug 6)))) \n
1088,to pour sugar_box 9 into mug 7 \n,(:goal (and (poured sugar_box 9 mug 7)))) \n
1089,to pour sugar_box 9 into mug 8 \n,(:goal (and (poured sugar_box 9 mug 8)))) \n
1090,to pour sugar_box 9 into mug 10 \n,(:goal (and (poured sugar_box 9 mug 10)))) \n
1091,to pour sugar_box 9 into mug 11 \n,(:goal (and (poured sugar_box 9 mug 11)))) \n
1092,to pour sugar_box 9 into mug 12 \n,(:goal (and (poured sugar_box 9 mug 12)))) \n
1093,to pour sugar_box 9 into mug 13 \n,(:goal (and (poured sugar_box 9 mug 13)))) \n
1094,to pour sugar_box 9 into mug 14 \n,(:goal (and (poured sugar_box 9 mug 14)))) \n
1095,to pour sugar_box 9 into mug 15 \n,(:goal (and (poured sugar_box 9 mug 15)))) \n
1096,to pour sugar_box 9 into mug 16 \n,(:goal (and (poured sugar_box 9 mug 16)))) \n
1097,to pour sugar_box 9 into mug 17 \n,(:goal (and (poured sugar_box 9 mug 17)))) \n
1098,to pour sugar_box 9 into mug 18 \n,(:goal (and (poured sugar_box 9 mug 18)))) \n
1099,to pour sugar_box 9 into mug 19 \n,(:goal (and (poured sugar_box 9 mug 19)))) \n
1100,to pour sugar_box 9 into mug 20 \n,(:goal (and (poured sugar_box 9 mug 20)))) \n
1101,to pour sugar_box 9 into mug 21 \n,(:goal (and (poured sugar_box 9 mug 21)))) \n
1102,to pour sugar_box 9 into mug 22 \n,(:goal (and (poured sugar_box 9 mug 22)))) \n
1103,to pour sugar_box 9 into mug 23 \n,(:goal (and (poured sugar_box 9 mug 23)))) \n
1104,to pour sugar_box 9 into mug 24 \n,(:goal (and (poured sugar_box 9 mug 24)))) \n
1105,to pour sugar_box 9 into mug 25 \n,(:goal (and (poured sugar_box 9 mug 25)))) \n
1106,to pour sugar_box 9 into mug 26 \n,(:goal (and (poured sugar_box 9 mug 26)))) \n
1107,to pour sugar_box 9 into mug 27 \n,(:goal (and (poured sugar_box 9 mug 27)))) \n
1108,to pour sugar_box 9 into mug 28 \n,(:goal (and (poured sugar_box 9 mug 28)))) \n
1109,to pour sugar_box 9 into mug 29 \n,(:goal (and (poured sugar_box 9 mug 29)))) \n
1110,to pour sugar_box 9 into mug 30 \n,(:goal (and (poured sugar_box 9 mug 30)))) \n
1111,to pour sugar_box 9 into mug 32 \n,(:goal (and (poured sugar_box 9 mug 32)))) \n
1112,to pour sugar_box 10 into mug 1 \n,(:goal (and (poured sugar_box 10 mug 1)))) \n
1113,to pour sugar_box 10 into mug 2 \n,(:goal (and (poured sugar_box 10 mug 2)))) \n
1114,to pour sugar_box 10 into mug 3 \n,(:goal (and (poured sugar_box 10 mug 3)))) \n
1115,to pour sugar_box 10 into mug 4 \n,(:goal (and (poured sugar_box 10 mug 4)))) \n
1116,to pour sugar_box 10 into mug 6 \n,(:goal (and (poured sugar_box 10 mug 6)))) \n
1117,to pour sugar_box 10 into mug 7 \n,(:goal (and (poured sugar_box 10 mug 7)))) \n
1118,to pour sugar_box 10 into mug 8 \n,(:goal (and (poured sugar_box 10 mug 8)))) \n
1119,to pour sugar_box 10 into mug 9 \n,(:goal (and (poured sugar_box 10 mug 9)))) \n
1120,to pour sugar_box 10 into mug 11 \n,(:goal (and (poured sugar_box 10 mug 11)))) \n
1121,to pour sugar_box 10 into mug 12 \n,(:goal (and (poured sugar_box 10 mug 12)))) \n
1122,to pour sugar_box 10 into mug 13 \n,(:goal (and (poured sugar_box 10 mug 13)))) \n
1123,to pour sugar_box 10 into mug 14 \n,(:goal (and (poured sugar_box 10 mug 14)))) \n
1124,to pour sugar_box 10 into mug 15 \n,(:goal (and (poured sugar_box 10 mug 15)))) \n
1125,to pour sugar_box 10 into mug 17 \n,(:goal (and (poured sugar_box 10 mug 17)))) \n
1126,to pour sugar_box 10 into mug 18 \n,(:goal (and (poured sugar_box 10 mug 18)))) \n
1127,to pour sugar_box 10 into mug 19 \n,(:goal (and (poured sugar_box 10 mug 19)))) \n
1128,to pour sugar_box 10 into mug 20 \n,(:goal (and (poured sugar_box 10 mug 20)))) \n
1129,to pour sugar_box 10 into mug 21 \n,(:goal (and (poured sugar_box 10 mug 21)))) \n
1130,to pour sugar_box 10 into mug 22 \n,(:goal (and (poured sugar_box 10 mug 22)))) \n
1131,to pour sugar_box 10 into mug 24 \n,(:goal (and (poured sugar_box 10 mug 24)))) \n
1132,to pour sugar_box 10 into mug 25 \n,(:goal (and (poured sugar_box 10 mug 25)))) \n
1133,to pour sugar_box 10 into mug 26 \n,(:goal (and (poured sugar_box 10 mug 26)))) \n
1134,to pour sugar_box 10 into mug 27 \n,(:goal (and (poured sugar_box 10 mug 27)))) \n
1135,to pour sugar_box 10 into mug 28 \n,(:goal (and (poured sugar_box 10 mug 28)))) \n
1136,to pour sugar_box 10 into mug 29 \n,(:goal (and (poured sugar_box 10 mug 29)))) \n
1137,to pour sugar_box 10 into mug 30 \n,(:goal (and (poured sugar_box 10 mug 30)))) \n
1138,to pour sugar_box 10 into mug 31 \n,(:goal (and (poured sugar_box 10 mug 31)))) \n
1139,to pour sugar_box 10 into mug 32 \n,(:goal (and (poured sugar_box 10 mug 32)))) \n
1140,to pour sugar_box 11 into mug 1 \n,(:goal (and (poured sugar_box 11 mug 1)))) \n
1141,to pour sugar_box 11 into mug 2 \n,(:goal (and (poured sugar_box 11 mug 2)))) \n
1142,to pour sugar_box 11 into mug 3 \n,(:goal (and (poured sugar_box 11 mug 3)))) \n
1143,to pour sugar_box 11 into mug 4 \n,(:goal (and (poured sugar_box 11 mug 4)))) \n
1144,to pour sugar_box 11 into mug 5 \n,(:goal (and (poured sugar_box 11 mug 5)))) \n
1145,to pour sugar_box 11 into mug 7 \n,(:goal (and (poured sugar_box 11 mug 7)))) \n
1146,to pour sugar_box 11 into mug 8 \n,(:goal (and (poured sugar_box 11 mug 8)))) \n
1147,to pour sugar_box 11 into mug 9 \n,(:goal (and (poured sugar_box 11 mug 9)))) \n
1148,to pour sugar_box 11 into mug 10 \n,(:goal (and (poured sugar_box 11 mug 10)))) \n
1149,to pour sugar_box 11 into mug 13 \n,(:goal (and (poured sugar_box 11 mug 13)))) \n
1150,to pour sugar_box 11 into mug 14 \n,(:goal (and (poured sugar_box 11 mug 14)))) \n
1151,to pour sugar_box 11 into mug 16 \n,(:goal (and (poured sugar_box 11 mug 16)))) \n
1152,to pour sugar_box 11 into mug 17 \n,(:goal (and (poured sugar_box 11 mug 17)))) \n
1153,to pour sugar_box 11 into mug 18 \n,(:goal (and (poured sugar_box 11 mug 18)))) \n
1154,to pour sugar_box 11 into mug 19 \n,(:goal (and (poured sugar_box 11 mug 19)))) \n
1155,to pour sugar_box 11 into mug 20 \n,(:goal (and (poured sugar_box 11 mug 20)))) \n
1156,to pour sugar_box 11 into mug 21 \n,(:goal (and (poured sugar_box 11 mug 21)))) \n
1157,to pour sugar_box 11 into mug 23 \n,(:goal (and (poured sugar_box 11 mug 23)))) \n
1158,to pour sugar_box 11 into mug 24 \n,(:goal (and (poured sugar_box 11 mug 24)))) \n
1159,to pour sugar_box 11 into mug 25 \n,(:goal (and (poured sugar_box 11 mug 25)))) \n
1160,to pour sugar_box 11 into mug 26 \n,(:goal (and (poured sugar_box 11 mug 26)))) \n
1161,to pour sugar_box 11 into mug 27 \n,(:goal (and (poured sugar_box 11 mug 27)))) \n
1162,to pour sugar_box 11 into mug 28 \n,(:goal (and (poured sugar_box 11 mug 28)))) \n
1163,to pour sugar_box 11 into mug 29 \n,(:goal (and (poured sugar_box 11 mug 29)))) \n
1164,to pour sugar_box 11 into mug 30 \n,(:goal (and (poured sugar_box 11 mug 30)))) \n
1165,to pour sugar_box 11 into mug 31 \n,(:goal (and (poured sugar_box 11 mug 31)))) \n
1166,to pour sugar_box 11 into mug 32 \n,(:goal (and (poured sugar_box 11 mug 32)))) \n
1167,to pour sugar_box 12 into mug 1 \n,(:goal (and (poured sugar_box 12 mug 1)))) \n
1168,to pour sugar_box 12 into mug 3 \n,(:goal (and (poured sugar_box 12 mug 3)))) \n
1169,to pour sugar_box 12 into mug 4 \n,(:goal (and (poured sugar_box 12 mug 4)))) \n
1170,to pour sugar_box 12 into mug 5 \n,(:goal (and (poured sugar_box 12 mug 5)))) \n
1171,to pour sugar_box 12 into mug 7 \n,(:goal (and (poured sugar_box 12 mug 7)))) \n
1172,to pour sugar_box 12 into mug 8 \n,(:goal (and (poured sugar_box 12 mug 8)))) \n
1173,to pour sugar_box 12 into mug 9 \n,(:goal (and (poured sugar_box 12 mug 9)))) \n
1174,to pour sugar_box 12 into mug 10 \n,(:goal (and (poured sugar_box 12 mug 10)))) \n
1175,to pour sugar_box 12 into mug 13 \n,(:goal (and (poured sugar_box 12 mug 13)))) \n
1176,to pour sugar_box 12 into mug 14 \n,(:goal (and (poured sugar_box 12 mug 14)))) \n
1177,to pour sugar_box 12 into mug 15 \n,(:goal (and (poured sugar_box 12 mug 15)))) \n
1178,to pour sugar_box 12 into mug 16 \n,(:goal (and (poured sugar_box 12 mug 16)))) \n
1179,to pour sugar_box 12 into mug 17 \n,(:goal (and (poured sugar_box 12 mug 17)))) \n
1180,to pour sugar_box 12 into mug 18 \n,(:goal (and (poured sugar_box 12 mug 18)))) \n
1181,to pour sugar_box 12 into mug 19 \n,(:goal (and (poured sugar_box 12 mug 19)))) \n
1182,to pour sugar_box 12 into mug 20 \n,(:goal (and (poured sugar_box 12 mug 20)))) \n
1183,to pour sugar_box 12 into mug 21 \n,(:goal (and (poured sugar_box 12 mug 21)))) \n
1184,to pour sugar_box 12 into mug 23 \n,(:goal (and (poured sugar_box 12 mug 23)))) \n
1185,to pour sugar_box 12 into mug 24 \n,(:goal (and (poured sugar_box 12 mug 24)))) \n
1186,to pour sugar_box 12 into mug 25 \n,(:goal (and (poured sugar_box 12 mug 25)))) \n
1187,to pour sugar_box 12 into mug 26 \n,(:goal (and (poured sugar_box 12 mug 26)))) \n
1188,to pour sugar_box 12 into mug 27 \n,(:goal (and (poured sugar_box 12 mug 27)))) \n
1189,to pour sugar_box 12 into mug 29 \n,(:goal (and (poured sugar_box 12 mug 29)))) \n
1190,to pour sugar_box 12 into mug 31 \n,(:goal (and (poured sugar_box 12 mug 31)))) \n
1191,to pour sugar_box 12 into mug 32 \n,(:goal (and (poured sugar_box 12 mug 32)))) \n
1192,to pour sugar_box 13 into mug 1 \n,(:goal (and (poured sugar_box 13 mug 1)))) \n
1193,to pour sugar_box 13 into mug 2 \n,(:goal (and (poured sugar_box 13 mug 2)))) \n
1194,to pour sugar_box 13 into mug 3 \n,(:goal (and (poured sugar_box 13 mug 3)))) \n
1195,to pour sugar_box 13 into mug 5 \n,(:goal (and (poured sugar_box 13 mug 5)))) \n
1196,to pour sugar_box 13 into mug 6 \n,(:goal (and (poured sugar_box 13 mug 6)))) \n
1197,to pour sugar_box 13 into mug 7 \n,(:goal (and (poured sugar_box 13 mug 7)))) \n
1198,to pour sugar_box 13 into mug 8 \n,(:goal (and (poured sugar_box 13 mug 8)))) \n
1199,to pour sugar_box 13 into mug 9 \n,(:goal (and (poured sugar_box 13 mug 9)))) \n
1200,to pour sugar_box 13 into mug 10 \n,(:goal (and (poured sugar_box 13 mug 10)))) \n
1201,to pour sugar_box 13 into mug 12 \n,(:goal (and (poured sugar_box 13 mug 12)))) \n
1202,to pour sugar_box 13 into mug 14 \n,(:goal (and (poured sugar_box 13 mug 14)))) \n
1203,to pour sugar_box 13 into mug 15 \n,(:goal (and (poured sugar_box 13 mug 15)))) \n
1204,to pour sugar_box 13 into mug 16 \n,(:goal (and (poured sugar_box 13 mug 16)))) \n
1205,to pour sugar_box 13 into mug 17 \n,(:goal (and (poured sugar_box 13 mug 17)))) \n
1206,to pour sugar_box 13 into mug 19 \n,(:goal (and (poured sugar_box 13 mug 19)))) \n
1207,to pour sugar_box 13 into mug 20 \n,(:goal (and (poured sugar_box 13 mug 20)))) \n
1208,to pour sugar_box 13 into mug 22 \n,(:goal (and (poured sugar_box 13 mug 22)))) \n
1209,to pour sugar_box 13 into mug 23 \n,(:goal (and (poured sugar_box 13 mug 23)))) \n
1210,to pour sugar_box 13 into mug 24 \n,(:goal (and (poured sugar_box 13 mug 24)))) \n
1211,to pour sugar_box 13 into mug 25 \n,(:goal (and (poured sugar_box 13 mug 25)))) \n
1212,to pour sugar_box 13 into mug 26 \n,(:goal (and (poured sugar_box 13 mug 26)))) \n
1213,to pour sugar_box 13 into mug 27 \n,(:goal (and (poured sugar_box 13 mug 27)))) \n
1214,to pour sugar_box 13 into mug 28 \n,(:goal (and (poured sugar_box 13 mug 28)))) \n
1215,to pour sugar_box 13 into mug 29 \n,(:goal (and (poured sugar_box 13 mug 29)))) \n
1216,to pour sugar_box 13 into mug 31 \n,(:goal (and (poured sugar_box 13 mug 31)))) \n
1217,to pour sugar_box 13 into mug 32 \n,(:goal (and (poured sugar_box 13 mug 32)))) \n
1218,to pour sugar_box 14 into mug 1 \n,(:goal (and (poured sugar_box 14 mug 1)))) \n
1219,to pour sugar_box 14 into mug 2 \n,(:goal (and (poured sugar_box 14 mug 2)))) \n
1220,to pour sugar_box 14 into mug 3 \n,(:goal (and (poured sugar_box 14 mug 3)))) \n
1221,to pour sugar_box 14 into mug 4 \n,(:goal (and (poured sugar_box 14 mug 4)))) \n
1222,to pour sugar_box 14 into mug 5 \n,(:goal (and (poured sugar_box 14 mug 5)))) \n
1223,to pour sugar_box 14 into mug 7 \n,(:goal (and (poured sugar_box 14 mug 7)))) \n
1224,to pour sugar_box 14 into mug 8 \n,(:goal (and (poured sugar_box 14 mug 8)))) \n
1225,to pour sugar_box 14 into mug 9 \n,(:goal (and (poured sugar_box 14 mug 9)))) \n
1226,to pour sugar_box 14 into mug 10 \n,(:goal (and (poured sugar_box 14 mug 10)))) \n
1227,to pour sugar_box 14 into mug 11 \n,(:goal (and (poured sugar_box 14 mug 11)))) \n
1228,to pour sugar_box 14 into mug 12 \n,(:goal (and (poured sugar_box 14 mug 12)))) \n
1229,to pour sugar_box 14 into mug 13 \n,(:goal (and (poured sugar_box 14 mug 13)))) \n
1230,to pour sugar_box 14 into mug 16 \n,(:goal (and (poured sugar_box 14 mug 16)))) \n
1231,to pour sugar_box 14 into mug 17 \n,(:goal (and (poured sugar_box 14 mug 17)))) \n
1232,to pour sugar_box 14 into mug 19 \n,(:goal (and (poured sugar_box 14 mug 19)))) \n
1233,to pour sugar_box 14 into mug 21 \n,(:goal (and (poured sugar_box 14 mug 21)))) \n
1234,to pour sugar_box 14 into mug 22 \n,(:goal (and (poured sugar_box 14 mug 22)))) \n
1235,to pour sugar_box 14 into mug 23 \n,(:goal (and (poured sugar_box 14 mug 23)))) \n
1236,to pour sugar_box 14 into mug 24 \n,(:goal (and (poured sugar_box 14 mug 24)))) \n
1237,to pour sugar_box 14 into mug 25 \n,(:goal (and (poured sugar_box 14 mug 25)))) \n
1238,to pour sugar_box 14 into mug 26 \n,(:goal (and (poured sugar_box 14 mug 26)))) \n
1239,to pour sugar_box 14 into mug 27 \n,(:goal (and (poured sugar_box 14 mug 27)))) \n
1240,to pour sugar_box 14 into mug 28 \n,(:goal (and (poured sugar_box 14 mug 28)))) \n
1241,to pour sugar_box 14 into mug 29 \n,(:goal (and (poured sugar_box 14 mug 29)))) \n
1242,to pour sugar_box 14 into mug 30 \n,(:goal (and (poured sugar_box 14 mug 30)))) \n
1243,to pour sugar_box 14 into mug 31 \n,(:goal (and (poured sugar_box 14 mug 31)))) \n
1244,to pour sugar_box 14 into mug 32 \n,(:goal (and (poured sugar_box 14 mug 32)))) \n
1245,to pour sugar_box 15 into mug 1 \n,(:goal (and (poured sugar_box 15 mug 1)))) \n
1246,to pour sugar_box 15 into mug 2 \n,(:goal (and (poured sugar_box 15 mug 2)))) \n
1247,to pour sugar_box 15 into mug 3 \n,(:goal (and (poured sugar_box 15 mug 3)))) \n
1248,to pour sugar_box 15 into mug 4 \n,(:goal (and (poured sugar_box 15 mug 4)))) \n
1249,to pour sugar_box 15 into mug 5 \n,(:goal (and (poured sugar_box 15 mug 5)))) \n
1250,to pour sugar_box 15 into mug 7 \n,(:goal (and (poured sugar_box 15 mug 7)))) \n
1251,to pour sugar_box 15 into mug 9 \n,(:goal (and (poured sugar_box 15 mug 9)))) \n
1252,to pour sugar_box 15 into mug 10 \n,(:goal (and (poured sugar_box 15 mug 10)))) \n
1253,to pour sugar_box 15 into mug 11 \n,(:goal (and (poured sugar_box 15 mug 11)))) \n
1254,to pour sugar_box 15 into mug 12 \n,(:goal (and (poured sugar_box 15 mug 12)))) \n
1255,to pour sugar_box 15 into mug 13 \n,(:goal (and (poured sugar_box 15 mug 13)))) \n
1256,to pour sugar_box 15 into mug 14 \n,(:goal (and (poured sugar_box 15 mug 14)))) \n
1257,to pour sugar_box 15 into mug 16 \n,(:goal (and (poured sugar_box 15 mug 16)))) \n
1258,to pour sugar_box 15 into mug 17 \n,(:goal (and (poured sugar_box 15 mug 17)))) \n
1259,to pour sugar_box 15 into mug 18 \n,(:goal (and (poured sugar_box 15 mug 18)))) \n
1260,to pour sugar_box 15 into mug 21 \n,(:goal (and (poured sugar_box 15 mug 21)))) \n
1261,to pour sugar_box 15 into mug 22 \n,(:goal (and (poured sugar_box 15 mug 22)))) \n
1262,to pour sugar_box 15 into mug 24 \n,(:goal (and (poured sugar_box 15 mug 24)))) \n
1263,to pour sugar_box 15 into mug 27 \n,(:goal (and (poured sugar_box 15 mug 27)))) \n
1264,to pour sugar_box 15 into mug 28 \n,(:goal (and (poured sugar_box 15 mug 28)))) \n
1265,to pour sugar_box 15 into mug 29 \n,(:goal (and (poured sugar_box 15 mug 29)))) \n
1266,to pour sugar_box 15 into mug 30 \n,(:goal (and (poured sugar_box 15 mug 30)))) \n
1267,to pour sugar_box 15 into mug 31 \n,(:goal (and (poured sugar_box 15 mug 31)))) \n
1268,to pour sugar_box 15 into mug 32 \n,(:goal (and (poured sugar_box 15 mug 32)))) \n
1269,to pour sugar_box 16 into mug 2 \n,(:goal (and (poured sugar_box 16 mug 2)))) \n
1270,to pour sugar_box 16 into mug 3 \n,(:goal (and (poured sugar_box 16 mug 3)))) \n
1271,to pour sugar_box 16 into mug 4 \n,(:goal (and (poured sugar_box 16 mug 4)))) \n
1272,to pour sugar_box 16 into mug 5 \n,(:goal (and (poured sugar_box 16 mug 5)))) \n
1273,to pour sugar_box 16 into mug 6 \n,(:goal (and (poured sugar_box 16 mug 6)))) \n
1274,to pour sugar_box 16 into mug 7 \n,(:goal (and (poured sugar_box 16 mug 7)))) \n
1275,to pour sugar_box 16 into mug 8 \n,(:goal (and (poured sugar_box 16 mug 8)))) \n
1276,to pour sugar_box 16 into mug 9 \n,(:goal (and (poured sugar_box 16 mug 9)))) \n
1277,to pour sugar_box 16 into mug 10 \n,(:goal (and (poured sugar_box 16 mug 10)))) \n
1278,to pour sugar_box 16 into mug 11 \n,(:goal (and (poured sugar_box 16 mug 11)))) \n
1279,to pour sugar_box 16 into mug 13 \n,(:goal (and (poured sugar_box 16 mug 13)))) \n
1280,to pour sugar_box 16 into mug 14 \n,(:goal (and (poured sugar_box 16 mug 14)))) \n
1281,to pour sugar_box 16 into mug 15 \n,(:goal (and (poured sugar_box 16 mug 15)))) \n
1282,to pour sugar_box 16 into mug 17 \n,(:goal (and (poured sugar_box 16 mug 17)))) \n
1283,to pour sugar_box 16 into mug 18 \n,(:goal (and (poured sugar_box 16 mug 18)))) \n
1284,to pour sugar_box 16 into mug 21 \n,(:goal (and (poured sugar_box 16 mug 21)))) \n
1285,to pour sugar_box 16 into mug 22 \n,(:goal (and (poured sugar_box 16 mug 22)))) \n
1286,to pour sugar_box 16 into mug 23 \n,(:goal (and (poured sugar_box 16 mug 23)))) \n
1287,to pour sugar_box 16 into mug 25 \n,(:goal (and (poured sugar_box 16 mug 25)))) \n
1288,to pour sugar_box 16 into mug 26 \n,(:goal (and (poured sugar_box 16 mug 26)))) \n
1289,to pour sugar_box 16 into mug 27 \n,(:goal (and (poured sugar_box 16 mug 27)))) \n
1290,to pour sugar_box 16 into mug 28 \n,(:goal (and (poured sugar_box 16 mug 28)))) \n
1291,to pour sugar_box 16 into mug 29 \n,(:goal (and (poured sugar_box 16 mug 29)))) \n
1292,to pour sugar_box 16 into mug 30 \n,(:goal (and (poured sugar_box 16 mug 30)))) \n
1293,to pour sugar_box 16 into mug 32 \n,(:goal (and (poured sugar_box 16 mug 32)))) \n
1294,to pour sugar_box 17 into mug 1 \n,(:goal (and (poured sugar_box 17 mug 1)))) \n
1295,to pour sugar_box 17 into mug 2 \n,(:goal (and (poured sugar_box 17 mug 2)))) \n
1296,to pour sugar_box 17 into mug 3 \n,(:goal (and (poured sugar_box 17 mug 3)))) \n
1297,to pour sugar_box 17 into mug 4 \n,(:goal (and (poured sugar_box 17 mug 4)))) \n
1298,to pour sugar_box 17 into mug 5 \n,(:goal (and (poured sugar_box 17 mug 5)))) \n
1299,to pour sugar_box 17 into mug 6 \n,(:goal (and (poured sugar_box 17 mug 6)))) \n
1300,to pour sugar_box 17 into mug 7 \n,(:goal (and (poured sugar_box 17 mug 7)))) \n
1301,to pour sugar_box 17 into mug 8 \n,(:goal (and (poured sugar_box 17 mug 8)))) \n
1302,to pour sugar_box 17 into mug 9 \n,(:goal (and (poured sugar_box 17 mug 9)))) \n
1303,to pour sugar_box 17 into mug 10 \n,(:goal (and (poured sugar_box 17 mug 10)))) \n
1304,to pour sugar_box 17 into mug 11 \n,(:goal (and (poured sugar_box 17 mug 11)))) \n
1305,to pour sugar_box 17 into mug 12 \n,(:goal (and (poured sugar_box 17 mug 12)))) \n
1306,to pour sugar_box 17 into mug 13 \n,(:goal (and (poured sugar_box 17 mug 13)))) \n
1307,to pour sugar_box 17 into mug 14 \n,(:goal (and (poured sugar_box 17 mug 14)))) \n
1308,to pour sugar_box 17 into mug 15 \n,(:goal (and (poured sugar_box 17 mug 15)))) \n
1309,to pour sugar_box 17 into mug 16 \n,(:goal (and (poured sugar_box 17 mug 16)))) \n
1310,to pour sugar_box 17 into mug 18 \n,(:goal (and (poured sugar_box 17 mug 18)))) \n
1311,to pour sugar_box 17 into mug 20 \n,(:goal (and (poured sugar_box 17 mug 20)))) \n
1312,to pour sugar_box 17 into mug 21 \n,(:goal (and (poured sugar_box 17 mug 21)))) \n
1313,to pour sugar_box 17 into mug 22 \n,(:goal (and (poured sugar_box 17 mug 22)))) \n
1314,to pour sugar_box 17 into mug 24 \n,(:goal (and (poured sugar_box 17 mug 24)))) \n
1315,to pour sugar_box 17 into mug 25 \n,(:goal (and (poured sugar_box 17 mug 25)))) \n
1316,to pour sugar_box 17 into mug 26 \n,(:goal (and (poured sugar_box 17 mug 26)))) \n
1317,to pour sugar_box 17 into mug 27 \n,(:goal (and (poured sugar_box 17 mug 27)))) \n
1318,to pour sugar_box 17 into mug 28 \n,(:goal (and (poured sugar_box 17 mug 28)))) \n
1319,to pour sugar_box 17 into mug 29 \n,(:goal (and (poured sugar_box 17 mug 29)))) \n
1320,to pour sugar_box 17 into mug 30 \n,(:goal (and (poured sugar_box 17 mug 30)))) \n
1321,to pour sugar_box 17 into mug 32 \n,(:goal (and (poured sugar_box 17 mug 32)))) \n
1322,to pour sugar_box 18 into mug 1 \n,(:goal (and (poured sugar_box 18 mug 1)))) \n
1323,to pour sugar_box 18 into mug 2 \n,(:goal (and (poured sugar_box 18 mug 2)))) \n
1324,to pour sugar_box 18 into mug 3 \n,(:goal (and (poured sugar_box 18 mug 3)))) \n
