ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
1311,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 19 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
1312,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 30 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
1313,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 15 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
1314,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 16 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
1315,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 28 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
1316,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 20 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
1317,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 27 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
1318,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 1 \n,BBM05,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
1319,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 8 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 1,Trial 1.xml
1320,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 20 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 2,Trial 2.xml
1321,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 28 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 3,Trial 3.xml
1322,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 7 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 4,Trial 4.xml
1323,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 30 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 5,Trial 5.xml
1324,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 13 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 6,Trial 6.xml
1325,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 14 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 7,Trial 7.xml
1326,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 4 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 8,Trial 8.xml
1327,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 32 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 9,Trial 9.xml
1328,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 29 \n,BBM05,Expt 3 (Opening),Tomato soup can,Trial 10,Trial 10.xml
1329,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 10 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 1,Trial 1.xml
1330,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 8 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 2,Trial 2.xml
1331,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 26 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 3,Trial 3.xml
1332,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 18 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 4,Trial 4.xml
1333,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 2 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 5,Trial 5.xml
1334,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 1 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 6,Trial 6.xml
1335,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 22 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 7,Trial 7.xml
1336,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 9 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 8,Trial 8.xml
1337,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 32 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 9,Trial 9.xml
1338,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 25 \n,BBM05,Expt 3 (Opening),Tuna fish can,Trial 10,Trial 10.xml
1339,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 31 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 1,Trial 1.xml
1340,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 11 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 2,Trial 2.xml
1341,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 15 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 3,Trial 3.xml
1342,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 21 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 4,Trial 4.xml
1343,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 14 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 5,Trial 5.xml
1344,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 24 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 6,Trial 6.xml
1345,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 27 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 7,Trial 7.xml
1346,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 9 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 8,Trial 8.xml
1347,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 4 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 9,Trial 9.xml
1348,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 32 \n,BBM05,Expt 3 (Opening),Cracker box,Trial 10,Trial 10.xml
1349,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 7 into mug 10 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 1,Trial 1.xml
1350,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 18 into mug 4 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 2,Trial 2.xml
1351,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 22 into mug 13 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 3,Trial 3.xml
1352,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 20 into mug 1 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 4,Trial 4.xml
1353,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 24 into mug 13 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 5,Trial 5.xml
1354,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 8 into mug 29 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 6,Trial 6.xml
1355,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 26 into mug 21 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 7,Trial 7.xml
1356,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright mug and enclose handright mug and approach handleft mug to pour pitcher_base 7 into mug 30 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 8,Trial 8.xml
1357,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 3 into mug 15 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 9,Trial 9.xml
1358,approach handright pitcher_base and enclose handright pitcher_base and approach handleft mug and enclose handleft mug and approach handright mug to pour pitcher_base 7 into mug 16 \n,BBM06,Expt 1 (Pouring),Mug and Pitcher base,Trial 10,Trial 10.xml
1359,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 16 into mug 24 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 1,Trial 1.xml
1360,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 25 into mug 14 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 2,Trial 2.xml
1361,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 8 into mug 9 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 3,Trial 3.xml
1362,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handright mug to pour sugar_box 25 into mug 9 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 4,Trial 4.xml
1363,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handright mug to pour sugar_box 15 into mug 6 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 5,Trial 5.xml
1364,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 25 into mug 1 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 6,Trial 6.xml
1365,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 25 into mug 21 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 7,Trial 7.xml
1366,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 26 into mug 13 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 8,Trial 8.xml
1367,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to pour sugar_box 1 into mug 19 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 9,Trial 9.xml
1368,approach handleft mug and enclose handleft mug and approach handright sugar_box and enclose handright sugar_box and approach handright mug to pour sugar_box to 14 into mug 18 \n,BBM06,Expt 1 (Pouring),Mug and Sugar box,Trial 10,Trial 10.xml
1369,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 7 into bowl 6 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 1,Trial 1.xml
1370,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 6 into bowl 31 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 2,Trial 2.xml
1371,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 23 into bowl 3 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 3,Trial 3.xml
1372,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 13 into bowl 25 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 4,Trial 4.xml
1373,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 28 into bowl 27 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 5,Trial 5.xml
1374,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 11 into bowl 21 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 6,Trial 6.xml
1375,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 20 into bowl 8 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 7,Trial 7.xml
1376,approach handright bowl and enclose handright bowl and approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handleft bowl to pour tuna_fish_can 32 into bowl 17 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 8,Trial 8.xml
1377,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 25 into bowl 14 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 9,Trial 9.xml
1378,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 19 into bowl 29 \n,BBM06,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 10,Trial 10.xml
