ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
551,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 14 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
552,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 5 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
553,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 1 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
554,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 18 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
555,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 29 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
556,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 17 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
557,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 20 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
558,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 11 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
559,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 25 \n,BBM06,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
560,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 12 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
561,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 1 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
562,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 28 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
563,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 25 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
564,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 23 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
565,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 10 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
566,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 19 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
567,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 20 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
568,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 5 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
569,approach handleft gelatin_box and enclose handleft gelatin_box and approach handright gelatin_box to open gelatin_box 27 \n,BBM06,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
570,approach handright marker and enclose handright marker and approach handleft marker to open marker 6 \n,BBM06,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
571,approach handright marker and enclose handright marker and approach handleft marker to open marker 1 \n,BBM06,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
572,approach handright marker and enclose handright marker and approach handleft marker to open marker 8 \n,BBM06,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
573,approach handright marker and enclose handright marker and approach handleft marker to open marker 16 \n,BBM06,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
574,approach handright marker and enclose handright marker and approach handleft marker to open marker 23 \n,BBM06,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
575,approach handright marker and enclose handright marker and approach handleft marker to open marker 19 \n,BBM06,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
576,approach handright marker and enclose handright marker and approach handleft marker to open marker 15 \n,BBM06,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
577,approach handright marker and enclose handright marker and approach handleft marker to open marker 26 \n,BBM06,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
578,approach handright marker and enclose handright marker and approach handleft marker to open marker 28 \n,BBM06,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
579,approach handright marker and enclose handright marker and approach handleft marker to open marker 29 \n,BBM06,Expt 3 (Opening),Marker,Trial 10,Trial 10.xml
580,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 9 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 1,Trial 1.xml
581,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 1 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 2,Trial 2.xml
582,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 4 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 3,Trial 3.xml
583,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 13 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 4,Trial 4.xml
584,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 32 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 5,Trial 5.xml
585,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 11 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 6,Trial 6.xml
586,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 20 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 7,Trial 7.xml
587,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 28 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 8,Trial 8.xml
588,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 25 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 9,Trial 9.xml
589,approach handleft master_chef_can and enclose handleft master_chef_can and approach handright master_chef_can to open master_chef_can 8 \n,BBM06,Expt 3 (Opening),Master chef can,Trial 10,Trial 10.xml
590,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 8 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 1,Trial 1.xml
591,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 7 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 2,Trial 2.xml
592,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 14 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 3,Trial 3.xml
593,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 17 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 4,Trial 4.xml
594,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 16 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 5,Trial 5.xml
595,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 2 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 6,Trial 6.xml
596,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 29 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 7,Trial 7.xml
597,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 27 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 8,Trial 8.xml
598,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 30 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 9,Trial 9.xml
599,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 11 \n,BBM06,Expt 3 (Opening),Mustard bottle,Trial 10,Trial 10.xml
600,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 31 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 1,Trial 1.xml
601,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 26 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 2,Trial 2.xml
602,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 29 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 3,Trial 3.xml
603,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 16 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 4,Trial 4.xml
604,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 24 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 5,Trial 5.xml
605,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 19 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 6,Trial 6.xml
606,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 9 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 7,Trial 7.xml
607,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 5 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 8,Trial 8.xml
608,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 7 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 9,Trial 9.xml
609,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 15 \n,BBM06,Expt 3 (Opening),Pitcher base,Trial 10,Trial 10.xml
610,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 16 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 1,Trial 1.xml
611,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 3 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 2,Trial 2.xml
612,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 26 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 3,Trial 3.xml
613,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 4 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 4,Trial 4.xml
614,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 13 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 5,Trial 5.xml
615,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 23 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 6,Trial 6.xml
616,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 21 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 7,Trial 7.xml
617,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 10 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 8,Trial 8.xml
618,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 9 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 9,Trial 9.xml
619,approach handright potted_meat_can and enclose handright potted_meat_can and approach handleft potted_meat_can to open potted_meat_can 17 \n,BBM06,Expt 3 (Opening),Potted meat can,Trial 10,Trial 10.xml
620,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 5 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 1,Trial 1.xml
621,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 23 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 2,Trial 2.xml
622,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 26 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
623,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 11 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
624,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 15 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
625,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 1 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
626,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 7 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
627,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 16 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
628,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 32 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
629,approach handleft sugar_box and enclose handleft sugar_box and approach handright sugar_box to open sugar_box 3 \n,BBM06,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
630,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 19 \n,BBM06,Expt 3 (Opening),Tomato soup can,Trial 1,Trial 1.xml
631,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 32 \n,BBM06,Expt 3 (Opening),Tomato soup can,Trial 2,Trial 2.xml
632,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 12 \n,BBM06,Expt 3 (Opening),Tomato soup can,Trial 3,Trial 3.xml
633,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 11 \n,BBM06,Expt 3 (Opening),Tomato soup can,Trial 4,Trial 4.xml
